color,director_name,num_critic_for_reviews,duration,actor_1_name,gross,movie_title,genres
Color,F. Gary Gray,216,118,Gerard Butler,73343413,Law Abiding Citizen ,Crime|Drama|Thriller
Color,Robert Rodriguez,250,189,Quentin Tarantino,25031037,Grindhouse ,Action|Horror|Thriller
Color,Jonathan Demme,78,172,Oprah Winfrey,22843047,Beloved ,Drama|History|Horror
Color,Curtis Hanson,106,124,Robert Downey Jr.,5755286,Lucky You ,Drama|Romance|Sport
Color,Steven Spielberg,194,141,Leonardo DiCaprio,164435221,Catch Me If You Can ,Biography|Crime|Drama
Color,Kathryn Bigelow,558,157,Jennifer Ehle,95720716,Zero Dark Thirty ,Drama|History|Thriller
Color,Peyton Reed,183,106,Jon Favreau,118683135,The Break-Up ,Comedy|Drama|Romance
Color,Phyllida Lloyd,238,108,Colin Firth,143704210,Mamma Mia! ,Comedy|Family|Musical|Romance
Color,Garry Marshall,186,125,Bradley Cooper,110476776,Valentine's Day ,Comedy|Romance
Color,Jay Chandrasekhar,144,107,Alice Greczyn,80270227,The Dukes of Hazzard ,Action|Adventure|Comedy
Color,Terrence Malick,156,215,Nick Stahl,36385763,The Thin Red Line ,Drama|War
Color,David Dobkin,215,118,Ryan Reynolds,37035845,The Change-Up ,Comedy|Fantasy
Color,Milos Forman,140,118,Matt Price,34580635,Man on the Moon ,Biography|Comedy|Drama
Color,Martin Scorsese,133,178,Robert De Niro,42438300,Casino ,Biography|Crime|Drama
Color,Pierre Morel,203,92,Kasia Smutniak,23324666,From Paris with Love ,Action|Thriller
Color,Paul Hunter,127,104,Jaime King,23020488,Bulletproof Monk ,Action|Comedy|Fantasy
Color,Bobby Farrelly,155,116,Robert Forster,90567722,"Me, Myself & Irene ",Comedy
Color,Steve Oedekerk,98,90,Rob Paulsen,72601713,Barnyard ,Animation|Comedy|Family
Color,John Whitesell,71,93,Matthew Broderick,35092918,Deck the Halls ,Comedy|Family
Color,Chris Weitz,299,130,Robert Pattinson,296623634,The Twilight Saga: New Moon ,Adventure|Drama|Fantasy|Romance
Color,Andrew Adamson,212,90,Kathleen Freeman,267652016,Shrek ,Adventure|Animation|Comedy|Family|Fantasy
Color,George Nolfi,413,106,Matt Damon,62453315,The Adjustment Bureau ,Romance|Sci-Fi|Thriller
Color,Kevin Reynolds,67,155,Alan Rickman,165500000,Robin Hood: Prince of Thieves ,Action|Adventure|Drama|Romance
Color,Cameron Crowe,109,139,Tom Cruise,153620822,Jerry Maguire ,Comedy|Drama|Romance|Sport
Color,Seth MacFarlane,457,112,Mila Kunis,218628680,Ted ,Comedy|Fantasy
Color,James L. Brooks,156,139,Lupe Ontiveros,147637474,As Good as It Gets ,Comedy|Drama|Romance
Color,Tom Shadyac,55,115,Robin Williams,135014968,Patch Adams ,Biography|Comedy|Drama|Romance
Color,Adam McKay,272,143,Harrison Ford,2175312,Anchorman 2: The Legend Continues ,Comedy
Color,Steven Brill,117,96,Steve Buscemi,126203320,Mr. Deeds ,Comedy|Romance
Color,J.J. Abrams,539,112,Joel Courtney,126975169,Super 8 ,Mystery|Sci-Fi|Thriller
Color,Steven Soderbergh,169,131,Julia Roberts,125548685,Erin Brockovich ,Biography|Drama
Color,Donald Petrie,140,116,Matthew McConaughey,105807520,How to Lose a Guy in 10 Days ,Comedy|Romance
Color,Phil Lord,330,112,Channing Tatum,191616238,22 Jump Street ,Action|Comedy|Crime
Color,Neil Jordan,120,123,Brad Pitt,105264608,Interview with the Vampire: The Vampire Chronicles ,Drama|Fantasy|Horror
Color,Peyton Reed,190,104,Bradley Cooper,97680195,Yes Man ,Comedy|Romance
Color,Rawson Marshall Thurber,177,107,Dwayne Johnson,126088877,Central Intelligence ,Action|Comedy|Crime
Color,Chris Columbus,65,124,Julia Roberts,91030827,Stepmom ,Comedy|Drama
Color,Sean Anders,145,96,Will Ferrell,150315155,Daddy's Home ,Comedy|Family
Color,Rob Marshall,321,125,Johnny Depp,127997349,Into the Woods ,Adventure|Comedy|Drama|Fantasy|Musical
Color,Spike Lee,230,129,Denzel Washington,88504640,Inside Man ,Crime|Drama|Mystery|Thriller
Color,Brian Helgeland,143,90,Bill Duke,81517441,Payback ,Action|Crime|Drama|Thriller
Color,Frank Marshall,55,109,Dylan Walsh,81022333,Congo ,Action|Adventure|Mystery|Sci-Fi
Color,Cameron Crowe,257,124,Scarlett Johansson,75621915,We Bought a Zoo ,Comedy|Drama|Family
Color,Alex Proyas,279,121,Nicolas Cage,79948113,Knowing ,Drama|Mystery|Sci-Fi|Thriller
Color,Tom Dey,143,95,Bradley Cooper,88658172,Failure to Launch ,Comedy|Romance
Color,Hideo Nakata,196,128,Naomi Watts,75888270,The Ring Two ,Horror|Mystery
Color,Glenn Ficarra,310,118,Ryan Gosling,84244877,"Crazy, Stupid, Love. ",Comedy|Drama|Romance
Color,Peter Hewitt,116,80,Bill Murray,75367693,Garfield ,Animation|Comedy|Family|Fantasy
Color,Joe Roth,105,99,Jamie Lee Curtis,73701902,Christmas with the Kranks ,Comedy|Family
Color,Bennett Miller,419,133,Philip Seymour Hoffman,75605492,Moneyball ,Biography|Drama|Sport
Color,Wolfgang Petersen,64,127,Kevin Spacey,67823573,Outbreak ,Action|Drama|Thriller
Color,Jaume Collet-Serra,359,106,Liam Neeson,91439400,Non-Stop ,Action|Mystery|Thriller
Color,Andy Fickman,166,98,Dwayne Johnson,67128202,Race to Witch Mountain ,Action|Adventure|Family|Fantasy|Sci-Fi|Thriller
Color,James McTeigue,525,132,Natalie Portman,70496802,V for Vendetta ,Action|Drama|Thriller
Color,David Dobkin,165,114,Fann Wong,60470220,Shanghai Knights ,Action|Adventure|Comedy
Color,,2,45,Bernard Hill,,Unforgotten ,Crime|Drama
Color,Matthew O'Callaghan,87,78,Will Ferrell,58336565,Curious George ,Adventure|Animation|Comedy|Family
Color,Angela Robinson,117,101,Scoot McNairy,66002004,Herbie Fully Loaded ,Adventure|Comedy|Family|Fantasy|Romance|Sport
Color,Gary Fleder,113,113,Oliver Platt,54997476,Don't Say a Word ,Crime|Drama|Mystery|Thriller
Color,Tommy Wirkola,349,98,Jeremy Renner,55682070,Hansel & Gretel: Witch Hunters ,Action|Fantasy|Horror
Color,Adrian Lyne,152,124,Olivier Martinez,52752475,Unfaithful ,Drama|Thriller
Color,D.J. Caruso,288,109,Alex Pettyfer,55092830,I Am Number Four ,Action|Adventure|Sci-Fi|Thriller
Color,Stephen Gaghan,358,128,Matt Damon,50815288,Syriana ,Drama|Thriller
Color,Michael Bay,204,144,Toby Stephens,52822418,13 Hours ,Action|Drama|Thriller|War
Color,Jorge R. Gutiérrez,156,95,Channing Tatum,50150619,The Book of Life ,Adventure|Animation|Comedy|Family|Fantasy|Romance
Color,Richard Loncraine,171,105,Jimmy Bennett,48745150,Firewall ,Crime|Thriller
Color,Clint Eastwood,76,121,Clint Eastwood,50007168,Absolute Power ,Action|Crime|Drama|Thriller
Color,Ridley Scott,97,125,Viggo Mortensen,48154732,G.I. Jane ,Action|Drama|War
Color,David Fincher,157,129,Deborah Kara Unger,48265581,The Game ,Drama|Mystery|Thriller
Color,Christophe Gans,267,132,Radha Mitchell,46982632,Silent Hill ,Adventure|Horror|Mystery
Color,Howard Deutch,118,118,Keanu Reeves,44737059,The Replacements ,Comedy|Sport
Color,Jon Hurwitz,291,113,Alyson Hannigan,56724080,American Reunion ,Comedy
Color,F. Gary Gray,68,140,Kevin Spacey,44484065,The Negotiator ,Action|Crime|Drama|Mystery|Thriller
Color,Steven Quale,228,89,Matt Walsh,47553512,Into the Storm ,Action|Thriller
Color,John Landis,36,104,Louis Lombardi,42610000,Beverly Hills Cop III ,Action|Comedy|Crime|Thriller
Color,Joe Dante,105,106,Christopher Lee,41482207,Gremlins 2: The New Batch ,Comedy|Fantasy|Horror
Color,David Dobkin,276,141,Robert Downey Jr.,47105085,The Judge ,Crime|Drama
Color,Mimi Leder,93,124,Armin Mueller-Stahl,41256277,The Peacemaker ,Action|Thriller
Color,Alexander Witt,191,98,Milla Jovovich,50740078,Resident Evil: Apocalypse ,Action|Horror|Sci-Fi|Thriller
Color,Beeban Kidron,143,108,Colin Firth,40203020,Bridget Jones: The Edge of Reason ,Comedy|Drama|Romance
Color,Carl Franklin,124,114,Denzel Washington,40905277,Out of Time ,Crime|Drama|Romance|Thriller
Color,Steven Seagal,47,101,Mike Starr,38590500,On Deadly Ground ,Action|Adventure|Thriller
Color,Robert Rodriguez,66,93,Taylor Lautner,39177541,The Adventures of Sharkboy and Lavagirl 3-D ,Action|Adventure|Family|Fantasy
Color,Danny Boyle,118,119,Leonardo DiCaprio,39778599,The Beach ,Adventure|Drama|Thriller
Color,Garry Marshall,93,119,Amber Valletta,37486138,Raising Helen ,Comedy|Drama|Romance
Color,James McTeigue,235,99,Shô Kosugi,38105077,Ninja Assassin ,Action|Crime|Thriller
Color,Sam Raimi,113,137,J.K. Simmons,35168395,For Love of the Game ,Drama|Romance|Sport
Color,,14,105,David Jason,,A Touch of Frost ,Crime|Drama|Mystery
Color,Andrew Bergman,51,117,Demi Moore,32800000,Striptease ,Comedy|Crime|Drama|Thriller
Color,Tom Dey,98,87,Emma Stone,33643461,Marmaduke ,Comedy|Family
Color,Clint Eastwood,315,129,Matt Damon,32741596,Hereafter ,Drama|Fantasy
Color,Barbet Schroeder,136,115,Ryan Gosling,31874869,Murder by Numbers ,Crime|Mystery|Thriller
Black and White,Richard Donner,61,132,Muse Watson,30306268,Assassins ,Action|Crime|Thriller
Color,Peter Webber,209,131,Li Gong,27667947,Hannibal Rising ,Crime|Drama|Thriller
Color,Rob Reiner,99,95,Bruce Willis,27067160,The Story of Us ,Comedy|Drama|Romance
Color,Andrew Niccol,298,125,J.D. Evermore,26616999,The Host ,Action|Adventure|Romance|Sci-Fi|Thriller
Color,John McTiernan,131,98,Connie Nielsen,26536120,Basic ,Action|Crime|Drama|Mystery|Thriller
Color,Clint Eastwood,146,110,Clint Eastwood,26199517,Blood Work ,Action|Crime|Drama|Mystery|Thriller
Color,Tom Tykwer,245,118,Naomi Watts,25450527,The International ,Action|Crime|Drama|Mystery|Thriller
Color,John Carpenter,104,101,Steve Buscemi,25407250,Escape from L.A. ,Action|Adventure|Sci-Fi|Thriller
Color,,4,60,Grey Damon,,Twisted ,Drama|Mystery|Thriller
Color,Brad Bird,162,90,Vin Diesel,23159305,The Iron Giant ,Action|Adventure|Animation|Comedy|Drama|Family|Sci-Fi
Color,Wes Anderson,259,119,Bill Murray,24006726,The Life Aquatic with Steve Zissou ,Adventure|Comedy|Drama
Color,Gary Ross,79,139,Matthew McConaughey,20389967,Free State of Jones ,Action|Biography|Drama|History|War
Color,Alan Parker,141,130,Kevin Spacey,19593740,The Life of David Gale ,Crime|Drama|Thriller
Color,Stephen Herek,59,100,Christina Milian,19118247,Man of the House ,Action|Comedy
Color,Jaume Collet-Serra,236,114,Liam Neeson,26442251,Run All Night ,Action|Crime|Drama|Thriller
Color,David Cronenberg,356,96,Viggo Mortensen,17114882,Eastern Promises ,Crime|Mystery|Thriller
Color,John Stockwell,120,110,Paul Walker,18472363,Into the Blue ,Action|Adventure|Crime|Thriller
Color,Luc Besson,111,158,Paul Brooke,14131298,The Messenger: The Story of Joan of Arc ,Adventure|Biography|Drama|History|War
Color,David Gordon Green,208,102,Natalie Portman,21557240,Your Highness ,Adventure|Comedy|Fantasy
Color,Jim Sheridan,174,84,Naomi Watts,21283440,Dream House ,Drama|Mystery|Thriller
Color,Costa-Gavras,59,115,Mia Kirshner,10556196,Mad City ,Crime|Drama|Thriller
Color,Patrick Read Johnson,22,99,Joe Mantegna,16671505,Baby's Day Out ,Adventure|Comedy|Crime|Drama|Family
Color,Roland Joffé,34,135,Gary Oldman,10400000,The Scarlet Letter ,Drama|Romance
Color,Doug Liman,214,108,Naomi Watts,9528092,Fair Game ,Biography|Drama|Thriller
Color,,28,43,Julie Benz,,Defiance ,Action|Drama|Sci-Fi
Color,Tony Scott,186,127,Ian Ziering,10137232,Domino ,Action|Biography|Crime|Drama|Thriller
Color,William Friedkin,50,107,Michael Biehn,9795017,Jade ,Crime|Drama|Thriller
Color,Mark Neveldine,180,95,Gerard Butler,20488579,Gamer ,Action|Sci-Fi|Thriller
Color,Richard LaGravenese,231,124,Alden Ehrenreich,19445217,Beautiful Creatures ,Drama|Fantasy|Romance
Color,Danny DeVito,105,109,Robin Williams,8355815,Death to Smoochy ,Comedy|Crime|Drama|Thriller
Color,Ben Stiller,226,102,Milla Jovovich,28837115,Zoolander 2 ,Comedy
Color,George Armitage,75,88,Morgan Freeman,6471394,The Big Bounce ,Comedy|Crime
Color,Mike Nichols,82,87,Judy Greer,6291602,What Planet Are You From? ,Comedy|Sci-Fi
Color,Patrick Lussier,296,104,Nicolas Cage,10706786,Drive Angry ,Action|Fantasy|Thriller
Color,Andrzej Bartkowiak,103,96,Chris Klein,8742261,Street Fighter: The Legend of Chun-Li ,Action|Crime|Drama|Mystery|Thriller
Color,James Wong,98,85,Jason Statham,43905746,The One ,Action|Sci-Fi|Thriller
Color,,30,64,Tobias Menzies,,Outlander ,Drama|Romance|Sci-Fi
Color,Renny Harlin,48,104,Lauren Holly,21413502,The Adventures of Ford Fairlane ,Action|Adventure|Comedy|Crime|Music|Mystery
Color,Richard Curtis,195,135,Philip Seymour Hoffman,7994115,Pirate Radio ,Comedy|Drama|Music
Color,Steven Soderbergh,223,190,Michael O'Neill,124107476,Traffic ,Crime|Drama|Thriller
Color,Steven Spielberg,149,127,Harrison Ford,197171806,Indiana Jones and the Last Crusade ,Action|Adventure|Fantasy
Color,Joe Wright,324,129,Kelly Macdonald,12802907,Anna Karenina ,Drama|Romance
Color,Neill Blomkamp,371,120,Hugh Jackman,31569268,Chappie ,Action|Crime|Drama|Sci-Fi|Thriller
Color,Phillip Noyce,75,118,Denzel Washington,66488090,The Bone Collector ,Crime|Drama|Mystery|Thriller
Color,David Fincher,233,112,Kristen Stewart,95308367,Panic Room ,Crime|Drama|Thriller
Color,Chuck Bowman,32,89,P.J. Soles,,The Tooth Fairy ,Horror|Thriller
Color,David O. Russell,150,114,Judy Greer,60652036,Three Kings ,Action|Adventure|Comedy|Drama|War
Color,Daniel Espinosa,172,137,Tom Hardy,1206135,Child 44 ,Crime|Drama|Thriller
Color,Jerry Zucker,103,112,Corinna Harney,56607223,Rat Race ,Adventure|Comedy
Color,Iain Softley,140,120,Kevin Spacey,50173190,K-PAX ,Drama|Mystery|Sci-Fi
Color,James Mangold,125,123,Hugh Jackman,47095453,Kate & Leopold ,Comedy|Fantasy|Romance
Color,Harold Ramis,125,93,Brendan Fraser,37879996,Bedazzled ,Comedy|Fantasy|Romance
Color,Francis Ford Coppola,36,123,Nicolas Cage,25900000,The Cotton Club ,Crime|Drama|Music
Color,James Mangold,295,122,Christian Bale,53574088,3:10 to Yuma ,Adventure|Crime|Drama|Western
Color,Olivier Megaton,222,115,Liam Neeson,89253340,Taken 3 ,Action|Thriller
Color,Steven Soderbergh,158,123,Don Cheadle,37339525,Out of Sight ,Crime|Drama|Romance|Thriller
Color,Ben Stiller,72,96,Matthew Broderick,60154431,The Cable Guy ,Comedy|Drama|Thriller
Color,Deepa Mehta,34,110,Nandita Das,528972,Earth ,Drama|Romance|War
Color,Warren Beatty,72,105,Charlie Korsmo,103738726,Dick Tracy ,Action|Comedy|Crime|Music|Romance|Thriller
Color,John McTiernan,152,113,Mark Margolis,69304264,The Thomas Crown Affair ,Crime|Romance|Thriller
Color,Penny Marshall,89,132,Rosie Perez,29781453,Riding in Cars with Boys ,Biography|Comedy|Drama
Color,Ted Kotcheff,145,93,Sylvester Stallone,,First Blood ,Action|Adventure|Drama
Black and White,Andrei Tarkovsky,144,115,Donatas Banionis,,Solaris ,Drama|Mystery|Sci-Fi
Color,Paul Bolger,93,75,Sarah Michelle Gellar,15519841,Happily N'Ever After ,Adventure|Animation|Comedy|Family|Fantasy
Color,Stephen Frears,46,108,Julia Roberts,5600000,Mary Reilly ,Drama|Horror|Romance|Thriller
Color,P.J. Hogan,84,105,Julia Roberts,126805112,My Best Friend's Wedding ,Comedy|Romance
Color,Joe Roth,142,102,Julia Roberts,93607673,America's Sweethearts ,Comedy|Romance
Color,Christopher Nolan,185,118,Al Pacino,67263182,Insomnia ,Drama|Mystery|Thriller
Color,Jonathan Frakes,143,111,LeVar Burton,92001027,Star Trek: First Contact ,Action|Adventure|Drama|Sci-Fi|Thriller
Color,Jimmy Hayward,178,81,Michael Fassbender,10539414,Jonah Hex ,Action|Drama|Fantasy|Thriller|Western
Color,Edward Zwick,65,116,Denzel Washington,58918501,Courage Under Fire ,Action|Drama|Mystery|Thriller|War
Color,Tom Shadyac,73,86,Maura Tierney,181395380,Liar Liar ,Comedy|Fantasy|Romance
Color,Brad Furman,72,127,Joseph Gilgun,14946229,The Infiltrator ,Biography|Crime|Drama|Thriller
Color,Terence Young,10,140,Laurence Olivier,,Inchon ,Drama|History|War
Color,Brian Levant,35,91,Jonathan Winters,130512915,The Flintstones ,Comedy|Family|Fantasy
Color,Olivier Megaton,358,98,Liam Neeson,139852971,Taken 2 ,Action|Crime|Thriller
Color,David Zucker,151,84,Regina Hall,110000082,Scary Movie 3 ,Comedy
Color,Donald Petrie,140,109,Candice Bergen,106807667,Miss Congeniality ,Action|Comedy|Crime|Romance
Color,Eric Brevig,201,93,Josh Hutcherson,101702060,Journey to the Center of the Earth ,Action|Adventure|Family|Fantasy|Sci-Fi
Color,Garry Marshall,77,113,Anne Hathaway,95149435,The Princess Diaries 2: Royal Engagement ,Comedy|Family|Romance
Color,Alan J. Pakula,43,141,Denzel Washington,100768056,The Pelican Brief ,Crime|Drama|Mystery|Thriller
Color,Joel Schumacher,39,119,Bradley Whitford,92115211,The Client ,Crime|Drama|Mystery|Thriller
Color,Rob Reiner,207,97,Morgan Freeman,93452056,The Bucket List ,Adventure|Comedy|Drama
Color,Phillip Noyce,47,117,Harrison Ford,83287363,Patriot Games ,Action|Thriller
Color,Robert Luketic,132,101,Adam Scott,82931301,Monster-in-Law ,Comedy|Romance
Color,Denis Villeneuve,454,153,Hugh Jackman,60962878,Prisoners ,Crime|Drama|Mystery|Thriller
Color,Antoine Fuqua,109,122,Denzel Washington,76261036,Training Day ,Crime|Drama|Thriller
Color,Dean Parisot,213,102,Alan Rickman,71423726,Galaxy Quest ,Adventure|Comedy|Sci-Fi
Color,Keenen Ivory Wayans,127,83,Natasha Lyonne,71277420,Scary Movie 2 ,Comedy
Color,James Bobin,398,103,Bill Cobbs,88625922,The Muppets ,Adventure|Comedy|Family|Musical
Color,Stephen Norrington,184,110,Sanaa Lathan,70001065,Blade ,Action|Horror
Color,Thomas Carter,127,136,Channing Tatum,67253092,Coach Carter ,Drama|Sport
Color,Roger Michell,167,91,Sydney Pollack,66790248,Changing Lanes ,Drama|Thriller
Color,Luis Llosa,119,89,Frank Welker,65557989,Anaconda ,Action|Adventure|Horror|Thriller
Color,David McNally,155,107,Adam Garcia,60786269,Coyote Ugly ,Comedy|Drama|Music|Romance
Color,Richard Curtis,218,129,Colin Firth,59365105,Love Actually ,Comedy|Drama|Romance
Color,John Lasseter,117,95,Kevin Spacey,162792677,A Bug's Life ,Adventure|Animation|Comedy|Family|Fantasy
Color,Albert Hughes,208,122,Johnny Depp,31598308,From Hell ,Horror|Mystery|Thriller
Color,Luis Llosa,38,110,Sylvester Stallone,57362581,The Specialist ,Action|Crime|Drama|Romance|Thriller
Color,Ron Shelton,48,135,Don Johnson,53854588,Tin Cup ,Comedy|Drama|Romance|Sport
Color,Melville Shavelson,8,111,Lucille Ball,,"Yours, Mine and Ours ",Comedy|Family
Color,Jesse Dylan,94,95,Josh Hutcherson,52580895,Kicking & Screaming ,Comedy|Family|Romance|Sport
Color,Garth Jennings,276,109,Zooey Deschanel,51019112,The Hitchhiker's Guide to the Galaxy ,Adventure|Comedy|Sci-Fi
Color,Joel Zwick,59,93,Dania Ramirez,48114556,Fat Albert ,Comedy|Family|Fantasy|Romance
Color,Russell Mulcahy,216,94,Milla Jovovich,50648679,Resident Evil: Extinction ,Action|Horror|Sci-Fi|Thriller
Color,Frank Coraci,173,117,Bella Thorne,46280507,Blended ,Comedy|Romance
Color,Wayne Wang,99,112,LL Cool J,38360195,Last Holiday ,Adventure|Comedy|Drama
Color,Curtis Hanson,42,111,Meryl Streep,46815748,The River Wild ,Action|Adventure|Crime|Thriller
Color,Frank Oz,25,96,Steve Coogan,35617599,The Indian in the Cupboard ,Drama|Family|Fantasy
Black and White,Oliver Stone,339,141,Demián Bichir,47307550,Savages ,Crime|Drama|Thriller
Color,David R. Ellis,127,94,Richard Burgi,32003620,Cellular ,Action|Crime|Thriller
Color,Peter Howitt,122,87,Kevin McNally,27972410,Johnny English ,Action|Adventure|Comedy
Color,John A. Davis,105,88,Nicolas Cage,28133159,The Ant Bully ,Adventure|Animation|Comedy|Family|Fantasy
Color,David Lynch,144,177,Virginia Madsen,27400000,Dune ,Action|Adventure|Sci-Fi
Color,Julie Taymor,156,133,Jim Sturgess,24343673,Across the Universe ,Drama|Fantasy|Musical|Romance
Color,Sam Mendes,323,119,Leonardo DiCaprio,22877808,Revolutionary Road ,Drama|Romance
Color,Richard Donner,199,102,Bruce Willis,36883539,16 Blocks ,Action|Crime|Drama|Thriller
Color,Mathieu Kassovitz,164,101,Vin Diesel,22531698,Babylon A.D. ,Action|Adventure|Sci-Fi|Thriller
Color,John Gray,39,91,Alexa PenaVega,20400913,The Glimmer Man ,Action|Comedy|Crime|Drama|Thriller
Color,Harold Ramis,43,117,John de Lancie,20101861,Multiplicity ,Comedy|Romance|Sci-Fi
